,Candidate Ref,DOJ Extended,Duration to accept offer,Notice period,Offered band,Pecent hike expected in CTC,Percent hike offered in CTC,Percent difference CTC,Joining Bonus,Candidate relocate actual,Gender,Candidate Source,Rex in Yrs,Location,Age,LOB_id,Status
8493,3583012,No,21,30,E1,50.0,48.33,-1.11,No,No,Female,Direct,2,Noida,34.0,5,Joined
8494,3583161,No,3,30,E1,33.33,33.33,0.0,No,No,Male,Direct,3,Hyderabad,34.0,6,Joined
8495,3583258,No,3,30,E1,46.67,44.0,-1.82,No,No,Male,Employee Referral,1,Noida,34.0,2,Joined
8496,3583384,No,0,30,E1,66.67,44.0,-13.6,No,No,Male,Employee Referral,1,Noida,34.0,2,Joined
8497,3583453,No,2,0,E1,46.67,44.0,-1.82,No,No,Female,Employee Referral,1,Noida,34.0,2,Joined
8498,3587325,Yes,7,30,E1,44.44,33.33,-7.69,No,Yes,Male,Employee Referral,3,Gurgaon,34.0,8,Joined
8499,3587458,Yes,1,30,E2,-5.21,-5.21,0.0,No,No,Male,Employee Referral,8,Noida,34.0,1,Joined
8500,3587530,No,1,0,E1,20.0,4.0,-13.33,No,No,Male,Direct,1,Gurgaon,34.0,2,Joined
8501,3587594,No,1,30,E1,35.59,16.95,-13.75,No,Yes,Male,Agency,5,Chennai,34.0,1,Joined
8502,3587779,No,5,60,E2,100.0,100.0,0.0,No,No,Male,Direct,4,Chennai,34.0,2,Joined
8503,3587969,Yes,16,60,E1,33.33,-25.0,-43.75,No,No,Male,Direct,3,Hyderabad,34.0,8,Not Joined
8504,3587975,Yes,37,30,E1,45.83,71.88,17.86,No,No,Male,Employee Referral,8,Mumbai,34.0,2,Joined
8505,3588128,No,4,60,E1,31.73,31.73,0.0,Yes,No,Male,Direct,4,Noida,34.0,3,Joined
8506,3588170,No,30,60,E1,52.78,52.78,0.0,No,No,Male,Direct,3,Bangalore,34.0,1,Joined
8507,3588319,No,28,90,E1,26.05,26.05,0.0,No,No,Female,Employee Referral,2,Bangalore,34.0,1,Joined
8508,3588405,Yes,28,30,E2,5.06,5.06,0.0,No,No,Male,Direct,10,Chennai,34.0,8,Joined
8509,3588434,Yes,7,30,E2,57.14,35.71,-13.64,No,No,Male,Agency,5,Bangalore,34.0,1,Joined
8510,3588489,No,5,30,E1,30.0,14.58,-11.86,No,Yes,Male,Direct,4,Kolkata,34.0,7,Joined
8511,3588525,No,2,30,E2,12.5,12.5,0.0,No,Yes,Male,Direct,5,Noida,34.0,2,Joined
8512,3588618,No,0,30,E2,121.99,63.93,-26.15,No,No,Male,Employee Referral,3,Chennai,34.0,2,Joined
8513,3588635,Yes,42,0,E2,30.0,21.79,-6.31,No,No,Male,Direct,6,Hyderabad,34.0,8,Joined
8514,3588645,Yes,28,30,E2,35.0,25.0,-7.41,No,No,Male,Direct,6,Hyderabad,34.0,8,Joined
8515,3588738,Yes,14,30,E1,31.25,56.25,19.05,No,No,Male,Direct,4,Mumbai,34.0,2,Joined
8516,3588799,Yes,13,60,E1,33.33,13.33,-15.0,No,No,Male,Direct,7,Mumbai,34.0,2,Joined
8517,3588803,Yes,21,30,E1,36.0,20.0,-11.76,No,No,Male,Direct,4,Mumbai,34.0,2,Joined
8518,3588807,No,2,30,E1,122.22,44.44,-35.0,No,No,Male,Direct,1,Cochin,34.0,2,Joined
8519,3588811,No,4,30,E1,33.33,42.86,7.14,No,No,Male,Direct,3,Noida,34.0,2,Joined
8520,3588826,Yes,16,30,E3,2.83,-12.6,-15.0,No,No,Male,Agency,11,Noida,34.0,1,Joined
8521,3588834,No,23,30,E1,30.77,31.54,0.59,No,No,Male,Direct,5,Mumbai,34.0,2,Joined
8522,3589150,Yes,11,90,E1,51.9,46.84,-3.33,Yes,No,Female,Employee Referral,3,Chennai,34.0,6,Joined
8523,3592183,Yes,6,0,E1,42.86,42.86,0.0,No,No,Male,Direct,0,Noida,34.0,2,Joined
8524,3594182,No,1,0,E1,66.67,20.0,-28.0,No,No,Male,Employee Referral,1,Noida,34.0,2,Joined
8525,3599361,No,3,0,E1,50.0,45.83,-2.78,No,Yes,Male,Agency,3,Chennai,34.0,1,Joined
8526,3599482,No,1,30,E1,50.0,30.0,-13.33,No,No,Male,Agency,1,Chennai,34.0,2,Joined
8527,3599535,No,3,30,E1,40.63,40.63,0.0,No,No,Male,Agency,3,Bangalore,34.0,1,Joined
8528,3599548,No,4,30,E1,42.86,39.29,-2.5,No,Yes,Male,Agency,2,Chennai,34.0,1,Joined
8529,3599581,Yes,25,45,E1,54.32,29.63,-16.0,No,No,Male,Agency,2,Noida,34.0,1,Joined
8530,3599611,No,4,30,E1,90.48,66.67,-12.5,No,No,Male,Agency,2,Bangalore,34.0,1,Joined
8531,3599637,Yes,5,0,E1,25.0,47.92,18.33,No,Yes,Female,Agency,3,Chennai,34.0,1,Joined
8532,3599675,No,3,30,E1,40.0,33.33,-4.76,No,Yes,Male,Agency,2,Chennai,34.0,1,Joined
8533,3599704,Yes,1,30,E1,33.33,23.61,-7.29,No,Yes,Male,Agency,3,Chennai,34.0,1,Joined
8534,3599714,No,4,0,E1,25.0,23.61,-1.11,No,Yes,Male,Agency,3,Chennai,34.0,1,Joined
8535,3599722,No,0,0,E2,33.33,33.33,0.0,No,No,Male,Employee Referral,3,Noida,34.0,2,Joined
8536,3599755,Yes,1,30,E1,50.0,65.0,10.0,No,No,Male,Agency,1,Chennai,34.0,2,Joined
8537,3599763,No,1,0,E1,21.5,23.36,1.54,No,Yes,Male,Direct,3,Chennai,34.0,6,Joined
8538,3599823,Yes,11,30,E1,25.0,45.83,16.67,No,No,Male,Agency,2,Noida,34.0,1,Joined
8539,3599872,Yes,1,30,E1,38.89,73.61,25.0,No,No,Male,Agency,1,Noida,34.0,1,Joined
8540,3599934,No,1,30,E1,30.43,13.04,-13.33,No,No,Male,Direct,1,Noida,34.0,2,Joined
8541,3600029,No,6,30,E1,33.93,28.57,-4.0,No,Yes,Male,Agency,2,Chennai,34.0,1,Joined
8542,3600044,No,7,30,E1,108.7,69.57,-18.75,No,No,Male,Agency,2,Bangalore,34.0,1,Joined
8543,3600157,No,5,0,E1,27.78,27.78,0.0,No,Yes,Male,Agency,4,Chennai,34.0,1,Joined
8544,3600159,Yes,31,30,E1,76.47,70.59,-3.33,No,No,Male,Direct,3,Bangalore,34.0,4,Joined
8545,3600169,Yes,0,30,E1,50.0,42.86,-4.76,No,Yes,Male,Agency,2,Chennai,34.0,1,Joined
8546,3600182,No,12,30,E1,61.54,53.85,-4.76,No,No,Male,Agency,2,Bangalore,34.0,1,Joined
8547,3600207,Yes,25,30,E1,66.67,66.67,0.0,No,Yes,Male,Agency,2,Chennai,34.0,1,Joined
8548,3600277,No,4,30,E1,44.23,44.23,0.0,No,No,Male,Agency,3,Bangalore,34.0,1,Joined
8549,3600360,No,3,0,E1,50.0,37.5,-8.33,No,No,Female,Direct,3,Chennai,34.0,2,Joined
8550,3600420,No,3,30,E2,91.67,57.09,-18.04,No,Yes,Male,Agency,2,Gurgaon,34.0,2,Joined
8551,3600457,No,0,30,E1,31.25,40.63,7.14,No,Yes,Male,Agency,3,Chennai,34.0,1,Joined
8552,3600517,No,10,90,E1,25.0,28.13,2.5,No,No,Male,Employee Referral,3,Bangalore,34.0,8,Joined
8553,3600525,No,6,30,E1,94.44,94.44,0.0,No,No,Male,Agency,2,Chennai,34.0,1,Joined
8554,3600539,Yes,3,30,E2,33.33,28.33,-3.75,No,No,Male,Direct,6,Bangalore,34.0,1,Not Joined
8555,3600565,No,4,30,E1,66.67,94.44,16.67,No,No,Male,Agency,3,Chennai,34.0,1,Not Joined
8556,3600591,No,2,0,E1,33.33,29.63,-2.78,No,No,Male,Agency,2,Chennai,34.0,1,Joined
8557,3600671,No,0,60,E2,33.33,-14.58,-35.94,No,No,Male,Direct,6,Noida,34.0,2,Joined
8558,3600728,Yes,2,30,E1,78.57,48.81,-16.67,No,No,Male,Agency,4,Bangalore,34.0,4,Joined
8559,3600813,Yes,37,30,E1,41.67,41.67,0.0,No,No,Male,Direct,3,Chennai,34.0,1,Joined
8560,3600824,No,4,45,E1,108.33,83.33,-12.0,No,No,Male,Agency,2,Chennai,34.0,5,Joined
8561,3600829,Yes,10,0,E2,86.67,60.0,-14.29,No,No,Male,Agency,8,Bangalore,34.0,4,Joined
8562,3600833,Yes,33,30,E1,30.77,26.92,-2.94,No,Yes,Male,Direct,6,Chennai,34.0,8,Joined
8563,3600998,Yes,21,60,E2,96.43,96.43,0.0,No,No,Male,Direct,3,Chennai,34.0,2,Joined
8564,3601161,Yes,41,30,E2,32.08,32.08,0.0,No,No,Female,Direct,6,Noida,34.0,2,Joined
8565,3601205,No,1,0,E1,64.47,53.51,-6.67,No,No,Female,Employee Referral,4,Noida,34.0,7,Joined
8566,3605689,No,8,0,E1,84.21,84.21,0.0,Yes,Yes,Male,Direct,3,Bangalore,34.0,6,Joined
8567,3605890,No,26,90,E1,0.0,0.0,0.0,No,No,Female,Direct,1,Chennai,34.0,4,Joined
8568,3606202,No,2,30,E1,0.0,4.65,4.65,No,No,Female,Agency,5,Pune,34.0,1,Joined
8569,3606220,Yes,6,0,E1,34.62,25.0,-7.14,Yes,No,Male,Agency,4,Noida,34.0,1,Joined
8570,3606306,Yes,28,45,E1,100.0,100.0,0.0,No,Yes,Female,Direct,3,Chennai,34.0,1,Joined
8571,3606318,No,32,30,E2,20.0,20.0,0.0,Yes,Yes,Male,Direct,6,Bangalore,34.0,1,Joined
8572,3606401,No,0,30,E1,66.67,66.67,0.0,No,No,Male,Agency,2,Noida,34.0,1,Joined
8573,3606508,Yes,0,30,E2,66.67,66.67,0.0,No,No,Male,Direct,5,Gurgaon,34.0,2,Joined
8574,3606574,Yes,31,30,E1,91.18,61.76,-15.38,Yes,Yes,Male,Direct,3,Chennai,34.0,1,Joined
8575,3606763,Yes,40,30,E1,86.57,86.57,0.0,No,Yes,Male,Direct,5,Noida,34.0,8,Joined
8576,3606810,Yes,22,30,E1,66.67,40.0,-16.0,No,No,Female,Employee Referral,3,Noida,34.0,2,Joined
8577,3606853,No,11,30,E1,90.48,66.67,-12.5,No,Yes,Male,Agency,3,Chennai,34.0,1,Joined
8578,3607029,No,10,0,E1,45.45,45.45,0.0,No,Yes,Male,Direct,4,Noida,34.0,6,Joined
8579,3607129,Yes,24,30,E1,40.63,56.25,11.11,No,Yes,Male,Agency,3,Chennai,34.0,8,Joined
8580,3607147,No,3,30,E1,60.0,66.67,4.17,No,Yes,Male,Direct,3,Hyderabad,34.0,6,Joined
8581,3607200,Yes,16,30,E1,33.33,6.67,-20.0,No,No,Male,Direct,1,Mumbai,34.0,2,Joined
8582,3607223,Yes,23,30,E2,44.44,-11.11,-38.46,No,No,Male,Direct,5,Bangalore,34.0,2,Joined
8583,3607225,Yes,16,30,E1,30.95,30.95,0.0,No,Yes,Male,Direct,4,Bangalore,34.0,6,Joined
8584,3607236,No,0,45,E3,36.36,36.36,0.0,No,No,Male,Direct,22,Chennai,34.0,1,Joined
8585,3607578,Yes,33,30,E2,0.0,-11.4,-11.4,Yes,No,Male,Employee Referral,10,Noida,34.0,8,Joined
8586,3607598,No,44,30,E1,57.34,39.86,-11.11,Yes,Yes,Female,Direct,2,Hyderabad,34.0,1,Joined
8587,3607642,Yes,18,60,E1,33.93,33.93,0.0,No,No,Male,Direct,2,Chennai,34.0,1,Joined
8588,3607703,Yes,29,30,E2,30.77,30.77,0.0,No,No,Male,Employee Referral,5,Noida,34.0,2,Joined
8589,3608107,No,17,30,E1,86.57,49.25,-20.0,No,Yes,Male,Employee Referral,3,Noida,34.0,1,Joined
8590,3611450,Yes,9,60,E2,23.81,14.29,-7.69,Yes,No,Male,Employee Referral,8,Chennai,34.0,6,Joined
8591,3611596,No,0,30,E1,100.0,100.0,0.0,No,No,Male,Direct,3,Bangalore,34.0,2,Joined
8592,3611691,No,0,30,E2,16.67,4.17,-10.71,No,No,Male,Agency,6,Noida,34.0,2,Joined
8593,3612096,Yes,2,60,E2,25.0,0.0,-20.0,No,Yes,Male,Direct,5,Chennai,34.0,8,Joined
8594,3612211,No,1,0,E2,6.25,-28.13,-32.35,Yes,No,Female,Employee Referral,9,Noida,34.0,1,Joined
8595,3612285,No,21,30,E2,40.35,29.82,-7.5,Yes,No,Male,Agency,7,Bangalore,34.0,1,Joined
8596,3612451,No,2,30,E1,46.67,44.0,-1.82,No,No,Male,Employee Referral,1,Noida,34.0,2,Joined
8597,3612664,Yes,6,30,E2,28.57,25.71,-2.22,No,Yes,Male,Employee Referral,15,Chennai,34.0,1,Joined
8598,3612737,Yes,16,0,E1,61.76,55.88,-3.64,No,No,Female,Agency,2,Hyderabad,34.0,1,Joined
8599,3612791,Yes,16,30,E1,51.16,51.16,0.0,Yes,No,Male,Agency,4,Hyderabad,34.0,1,Joined
8600,3612843,No,0,60,E2,18.28,16.13,-1.82,Yes,Yes,Female,Direct,4,Noida,34.0,7,Joined
8601,3612858,Yes,5,0,E1,19.57,19.57,0.0,No,No,Male,Direct,5,Chennai,34.0,6,Joined
8602,3612866,No,0,0,E1,50.0,8.0,-28.0,No,No,Male,Agency,1,Noida,34.0,2,Joined
8603,3612934,No,5,30,E1,32.35,32.35,0.0,No,Yes,Male,Agency,3,Chennai,34.0,1,Joined
8604,3612936,Yes,35,0,E2,7.27,7.27,0.0,No,No,Male,Direct,9,Chennai,34.0,8,Joined
8605,3612966,Yes,2,0,E1,44.44,33.33,-7.69,No,No,Male,Direct,3,Chennai,34.0,8,Joined
8606,3613057,No,1,30,E1,25.0,25.0,0.0,No,No,Male,Employee Referral,7,Noida,34.0,6,Not Joined
8607,3613305,No,2,30,E1,28.21,23.08,-4.0,No,No,Female,Direct,1,Noida,34.0,2,Not Joined
8608,3613962,Yes,6,0,E2,7.14,7.14,0.0,No,No,Male,Employee Referral,8,Chennai,34.0,2,Joined
8609,3616952,No,1,0,E3,5.26,0.0,-5.0,No,No,Male,Employee Referral,13,Bangalore,34.0,1,Joined
8610,3617144,Yes,9,0,E1,29.41,17.65,-9.09,No,No,Male,Direct,9,Bangalore,34.0,7,Joined
8611,3617382,Yes,26,0,E2,42.86,42.86,0.0,No,No,Male,Employee Referral,4,Noida,34.0,2,Joined
8612,3617402,Yes,10,0,E1,-2.99,-2.99,0.0,No,No,Male,Direct,2,Noida,34.0,5,Joined
8613,3617434,No,1,90,E3,44.44,277.78,161.54,No,No,Male,Agency,9,Bangalore,34.0,6,Joined
8614,3617566,Yes,21,30,E1,105.56,66.67,-18.92,No,No,Male,Direct,2,Chennai,34.0,1,Joined
8615,3617596,Yes,39,30,E1,18.75,6.25,-10.53,No,Yes,Male,Direct,3,Chennai,34.0,1,Joined
8616,3617621,Yes,34,30,E2,31.02,31.02,0.0,No,No,Male,Direct,7,Mumbai,34.0,4,Not Joined
8617,3617787,No,1,0,E1,50.0,37.5,-8.33,No,No,Male,Employee Referral,2,Chennai,34.0,2,Not Joined
8618,3617812,No,2,0,E1,50.0,50.0,0.0,No,No,Male,Direct,3,Chennai,34.0,2,Not Joined
8619,3617899,No,32,30,E1,57.38,45.28,-7.69,No,No,Female,Employee Referral,3,Pune,34.0,1,Joined
8620,3617940,Yes,28,30,E2,54.26,17.02,-24.14,No,No,Male,Direct,7,Chennai,34.0,1,Joined
8621,3617942,Yes,5,30,E1,102.7,8.11,-46.67,No,No,Male,Direct,3,Bangalore,34.0,6,Joined
8622,3617962,No,7,30,E1,66.67,133.33,40.0,No,No,Male,Employee Referral,5,Bangalore,34.0,6,Joined
8623,3617970,Yes,2,30,E1,50.0,37.5,-8.33,No,No,Male,Agency,2,Bangalore,34.0,2,Joined
8624,3618238,Yes,17,30,E1,42.86,42.86,0.0,No,No,Male,Direct,3,Noida,34.0,2,Joined
8625,3618293,No,0,30,E2,35.71,39.29,2.63,Yes,No,Male,Direct,5,Bangalore,34.0,7,Joined
8626,3618342,Yes,6,30,E1,25.0,25.0,0.0,No,Yes,Male,Agency,5,Noida,34.0,7,Joined
8627,3618375,No,2,0,E2,37.5,31.25,-4.55,No,No,Female,Agency,6,Noida,34.0,1,Joined
8628,3618684,No,7,30,E1,42.86,42.86,0.0,No,No,Female,Direct,2,Noida,34.0,1,Joined
8629,3618701,Yes,2,30,E1,38.89,-16.67,-40.0,No,No,Male,Direct,1,Cochin,34.0,2,Joined
8630,3618736,No,35,30,E1,80.95,80.95,0.0,No,Yes,Female,Direct,2,Chennai,34.0,1,Joined
8631,3618738,No,2,30,E1,50.0,16.67,-22.22,No,Yes,Female,Direct,2,Chennai,34.0,1,Joined
8632,3618759,Yes,13,30,E2,33.33,50.83,13.13,No,Yes,Male,Direct,6,Hyderabad,34.0,8,Joined
8633,3618776,No,7,0,E1,54.21,54.21,0.0,No,No,Female,Employee Referral,2,Noida,34.0,2,Joined
8634,3618836,No,13,30,E2,70.0,137.5,39.71,Yes,No,Male,Direct,7,Bangalore,34.0,6,Joined
8635,3619017,No,27,90,E1,57.89,44.74,-8.33,Yes,No,Male,Employee Referral,4,Chennai,34.0,1,Joined
8636,3619090,No,5,0,E1,45.16,43.55,-1.11,No,No,Male,Employee Referral,2,Chennai,34.0,5,Joined
8637,3621790,No,0,0,E3,25.76,15.56,-8.11,Yes,No,Male,Employee Referral,14,Hyderabad,34.0,7,Joined
8638,3621817,No,34,30,E1,70.79,70.79,0.0,No,No,Female,Direct,2,Chennai,34.0,1,Joined
8639,3622033,No,0,30,E1,26.98,26.98,0.0,Yes,No,Male,Direct,5,Noida,34.0,6,Not Joined
8640,3622047,Yes,18,0,E1,51.52,40.69,-7.14,No,No,Female,Agency,3,Pune,34.0,1,Joined
8641,3622112,Yes,6,30,E1,45.83,43.75,-1.43,No,No,Female,Employee Referral,2,Chennai,34.0,1,Joined
8642,3622179,No,1,60,E2,14.94,24.14,8.0,No,No,Male,Direct,5,Hyderabad,34.0,7,Joined
8643,3622218,Yes,16,0,E1,60.0,40.0,-12.5,No,No,Male,Direct,3,Bangalore,34.0,1,Joined
8644,3622262,No,7,30,E1,25.0,35.42,8.33,No,No,Male,Employee Referral,6,Noida,34.0,6,Joined
8645,3622403,Yes,38,45,E1,27.9,23.97,-3.08,Yes,Yes,Male,Direct,7,Chennai,34.0,1,Joined
8646,3622428,No,10,30,E1,169.61,154.9,-5.45,No,No,Male,Employee Referral,3,Noida,34.0,5,Joined
8647,3622485,Yes,18,30,E1,31.4,41.28,7.52,No,Yes,Male,Direct,7,Chennai,34.0,1,Joined
8648,3622683,No,0,30,E1,16.67,18.33,1.43,No,No,Male,Agency,2,Chennai,34.0,1,Joined
8649,3622688,Yes,12,30,E1,22.22,33.33,9.09,Yes,Yes,Male,Direct,4,Chennai,34.0,8,Joined
8650,3622701,No,0,30,E1,100.0,133.33,16.67,No,No,Male,Agency,2,Chennai,34.0,1,Not Joined
8651,3622753,No,2,60,E2,40.0,40.0,0.0,No,No,Male,Direct,9,Noida,34.0,2,Joined
8652,3622765,No,3,30,E1,153.33,133.33,-7.89,No,No,Female,Agency,2,Bangalore,34.0,1,Not Joined
8653,3622788,Yes,38,30,E2,42.86,16.07,-18.75,No,Yes,Male,Employee Referral,6,Noida,34.0,2,Joined
8654,3622804,Yes,2,0,E3,15.67,49.25,29.03,Yes,No,Male,Direct,11,Bangalore,34.0,6,Not Joined
8655,3622835,Yes,9,60,E2,34.41,20.97,-10.0,No,No,Male,Direct,5,Noida,34.0,2,Joined
8656,3622867,Yes,1,0,E2,111.11,11.11,-47.37,No,Yes,Male,Direct,3,Noida,34.0,2,Joined
8657,3622994,No,10,0,E1,32.05,26.77,-4.0,No,No,Female,Agency,1,Chennai,34.0,2,Joined
8658,3623106,No,2,0,E2,50.0,100.0,33.33,No,No,Male,Direct,5,Hyderabad,34.0,2,Joined
8659,3623207,Yes,6,0,E2,10.26,7.69,-2.33,Yes,No,Female,Direct,8,Bangalore,34.0,1,Joined
8660,3623344,No,2,0,E1,50.0,50.0,0.0,No,No,Female,Employee Referral,3,Bangalore,34.0,2,Joined
8661,3625589,No,4,30,E1,42.86,54.29,8.0,No,No,Female,Direct,2,Chennai,34.0,2,Not Joined
8662,3625625,Yes,26,30,E3,42.86,42.86,0.0,No,No,Male,Direct,20,Mumbai,34.0,2,Not Joined
8663,3625908,No,1,30,E1,60.0,60.0,0.0,No,Yes,Male,Agency,4,Chennai,34.0,1,Joined
8664,3626041,Yes,6,30,E1,50.0,50.0,0.0,No,Yes,Male,Agency,3,Chennai,34.0,1,Joined
8665,3627401,No,0,30,E2,38.3,32.98,-3.85,No,Yes,Male,Employee Referral,4,Chennai,34.0,2,Joined
8666,3631499,No,31,30,E1,50.0,48.33,-1.11,No,No,Male,Agency,3,Chennai,34.0,5,Joined
8667,3631630,No,1,30,E1,56.25,50.0,-4.0,No,No,Female,Direct,1,Noida,34.0,2,Joined
8668,3631825,No,32,30,E1,78.57,58.93,-11.0,No,No,Male,Agency,3,Chennai,34.0,5,Joined
8669,3631872,No,1,0,E1,22.73,-1.82,-20.0,No,No,Male,Employee Referral,1,Noida,34.0,2,Joined
8670,3631916,Yes,1,30,E1,78.57,7.14,-40.0,No,No,Male,Direct,3,Chennai,34.0,2,Joined
8671,3631957,No,1,30,E2,30.77,29.07,-1.3,No,No,Female,Agency,3,Noida,34.0,2,Joined
8672,3632133,No,0,0,E1,50.0,47.5,-1.67,No,No,Male,Agency,3,Bangalore,34.0,1,Joined
8673,3632237,No,1,30,E2,75.0,75.0,0.0,No,No,Male,Direct,2,Chennai,34.0,2,Joined
8674,3632418,Yes,23,30,E1,33.33,33.33,0.0,No,No,Male,Agency,4,Bangalore,34.0,1,Joined
8675,3632490,No,3,60,E2,50.0,25.0,-16.67,No,No,Male,Employee Referral,5,Chennai,34.0,2,Joined
8676,3632492,No,2,0,E2,30.0,25.0,-3.85,No,No,Male,Agency,8,Bangalore,34.0,4,Not Joined
8677,3632502,No,2,0,E1,116.67,108.33,-3.85,No,No,Female,Employee Referral,3,Chennai,34.0,6,Joined
8678,3632739,No,21,60,E1,75.68,70.27,-3.08,No,No,Male,Agency,4,Bangalore,34.0,4,Joined
8679,3632819,No,5,30,E2,35.57,35.57,0.0,No,No,Female,Agency,8,Bangalore,34.0,4,Joined
8680,3632855,Yes,1,0,E2,0.57,0.57,0.0,No,No,Male,Agency,11,Chennai,34.0,4,Joined
8681,3632880,Yes,36,0,E2,7.73,7.73,0.0,No,No,Male,Agency,7,Chennai,34.0,4,Joined
8682,3632913,Yes,6,30,E1,54.29,42.86,-7.41,No,No,Male,Direct,3,Bangalore,34.0,1,Joined
8683,3632925,Yes,13,60,E2,32.92,32.92,0.0,No,No,Male,Agency,5,Chennai,34.0,4,Joined
8684,3632938,Yes,21,30,E1,14.16,14.16,0.0,No,No,Female,Agency,5,Bangalore,34.0,4,Joined
8685,3632941,No,2,0,E1,44.0,50.0,4.17,No,Yes,Male,Agency,1,Chennai,34.0,1,Joined
8686,3632955,No,19,0,E1,13.48,-7.88,-18.82,Yes,Yes,Male,Agency,3,Chennai,34.0,1,Joined
8687,3633236,Yes,24,60,E1,28.57,28.57,0.0,No,No,Male,Employee Referral,5,Chennai,34.0,8,Joined
8688,3633730,No,0,30,E1,50.0,-25.0,-50.0,No,No,Female,Employee Referral,2,Chennai,34.0,2,Joined
8689,3633837,Yes,35,30,E2,22.81,22.81,0.0,No,Yes,Male,Employee Referral,4,Chennai,34.0,2,Joined
8690,3636221,No,2,90,E2,0.0,19.05,19.05,Yes,Yes,Male,Direct,10,Chennai,34.0,1,Joined
8691,3636560,No,2,30,E1,50.0,65.0,10.0,No,No,Male,Agency,2,Chennai,34.0,2,Joined
8692,3636801,Yes,11,0,E2,52.44,46.34,-4.0,Yes,No,Male,Direct,8,Hyderabad,34.0,7,Joined
8693,3636841,No,25,30,E2,25.0,-7.17,-25.73,No,Yes,Male,Employee Referral,5,Chennai,34.0,2,Joined
8694,3636853,No,24,30,E2,44.44,38.89,-3.85,No,Yes,Male,Employee Referral,4,Chennai,34.0,2,Joined
8695,3637036,No,8,30,E1,39.71,32.35,-5.26,No,Yes,Male,Direct,3,Chennai,34.0,1,Joined
8696,3637313,No,8,30,E1,66.67,66.67,0.0,No,No,Male,Employee Referral,1,Kolkata,34.0,2,Joined
8697,3637334,No,0,0,E1,20.37,33.33,10.77,No,No,Female,Agency,1,Chennai,34.0,1,Joined
8698,3637393,No,1,45,E1,50.0,41.67,-5.56,No,Yes,Male,Direct,2,Chennai,34.0,1,Joined
8699,3637396,Yes,8,0,E2,45.45,9.09,-25.0,No,No,Male,Direct,6,Chennai,34.0,2,Not Joined
8700,3637428,No,32,30,E1,26.51,6.02,-16.19,No,No,Male,Direct,4,Hyderabad,34.0,7,Joined
8701,3637501,Yes,30,30,E1,45.45,36.36,-6.25,No,No,Male,Employee Referral,4,Gurgaon,34.0,8,Joined
8702,3637518,No,16,45,E1,150.0,150.0,0.0,No,Yes,Male,Direct,2,Chennai,34.0,1,Joined
8703,3637541,Yes,5,45,E1,38.16,38.16,0.0,No,Yes,Male,Direct,3,Chennai,34.0,1,Joined
8704,3637562,No,6,30,E1,71.43,76.19,2.78,No,No,Male,Direct,4,Chennai,34.0,1,Joined
8705,3637568,Yes,17,30,E2,42.86,32.65,-7.14,No,No,Male,Employee Referral,6,Gurgaon,34.0,8,Joined
8706,3637650,No,30,0,E1,118.75,118.75,0.0,No,No,Male,Agency,1,Chennai,34.0,1,Joined
8707,3637706,No,1,30,E1,25.0,8.0,-13.6,No,No,Male,Direct,1,Chennai,34.0,2,Not Joined
8708,3637724,No,4,0,E2,30.0,30.0,0.0,No,No,Female,Direct,4,Hyderabad,34.0,2,Joined
8709,3637768,No,1,0,E2,160.87,99.27,-23.61,No,No,Male,Employee Referral,2,Noida,34.0,2,Joined
8710,3637797,Yes,18,30,E1,26.0,30.0,3.17,No,No,Female,Direct,4,Noida,34.0,8,Joined
8711,3637821,No,2,0,E1,27.6,82.29,42.86,No,Yes,Male,Agency,4,Chennai,34.0,1,Joined
8712,3637838,No,2,0,E1,11.11,-1.11,-11.0,No,Yes,Male,Agency,7,Chennai,34.0,1,Joined
8713,3637883,No,2,30,E1,51.52,34.85,-11.0,No,No,Male,Agency,5,Bangalore,34.0,1,Joined
8714,3637890,No,3,30,E1,19.81,49.76,25.0,No,Yes,Male,Agency,1,Chennai,34.0,1,Joined
8715,3637913,No,4,30,E1,50.0,63.64,9.09,No,Yes,Male,Direct,1,Chennai,34.0,1,Joined
8716,3637988,No,11,0,E1,55.56,55.56,0.0,No,No,Male,Direct,3,Bangalore,34.0,6,Joined
8717,3638010,No,2,30,E1,60.0,42.0,-11.25,No,Yes,Male,Agency,2,Bangalore,34.0,1,Joined
8718,3638013,Yes,21,0,E1,33.33,75.0,31.25,No,Yes,Male,Direct,3,Bangalore,34.0,8,Joined
8719,3638059,Yes,30,30,E1,50.0,77.5,18.33,No,Yes,Male,Agency,3,Chennai,34.0,1,Joined
8720,3638112,No,9,0,E3,18.75,0.63,-15.26,Yes,No,Male,Employee Referral,13,Bangalore,34.0,1,Joined
8721,3638247,No,5,0,E1,40.63,25.0,-11.11,No,No,Male,Agency,3,Bangalore,34.0,1,Joined
8722,3638262,No,1,30,E1,100.0,133.33,16.67,No,No,Male,Agency,1,Bangalore,34.0,1,Not Joined
8723,3638269,No,2,30,E1,150.0,250.0,40.0,No,No,Male,Agency,2,Bangalore,34.0,1,Joined
8724,3638301,No,3,0,E1,20.69,29.31,7.14,No,No,Male,Direct,9,Bangalore,34.0,6,Joined
8725,3638303,Yes,31,30,E1,90.48,42.86,-25.0,No,No,Male,Employee Referral,2,Chennai,34.0,2,Not Joined
8726,3638312,No,2,30,E1,87.5,25.0,-33.33,No,Yes,Male,Agency,2,Chennai,34.0,1,Joined
